timestamp,CROISSANTS,DJEMBES,JAMS,KELP,PICNIC_BASKET1,PICNIC_BASKET2,RAINFOREST_RESIN,SQUID_INK,SYNTHETIC_BASKET,SPREAD,SPREAD_PCT
720300,4255.5,13381.5,6515.5,2040.5,58444.5,30053.5,9999.0,1812.5,58461.0,-16.5,-0.02822394416790681
720400,4256.0,13382.5,6515.5,2040.5,58440.5,30051.5,10000.0,1811.5,58465.0,-24.5,-0.04190541349525357
720500,4256.5,13383.0,6515.5,2041.5,58451.5,30053.0,10000.0,1812.5,58468.5,-17.0,-0.02907548509026228
720600,4256.5,13383.5,6516.0,2040.5,58455.5,30054.0,10001.5,1813.0,58470.5,-15.0,-0.0256539622544702
720700,4256.5,13384.0,6516.5,2040.5,58460.5,30056.0,10001.5,1813.5,58472.5,-12.0,-0.020522467826756166
720800,4257.0,13384.5,6516.5,2040.0,58464.5,30058.0,10000.0,1812.5,58476.0,-11.5,-0.0196661878377454
720900,4257.0,13384.5,6517.5,2040.5,58468.0,30057.5,10000.0,1814.5,58479.0,-11.0,-0.01881017117255767
721000,4256.5,13384.5,6518.0,2040.5,58470.0,30059.0,10000.0,1813.5,58477.5,-7.5,-0.012825445684237527
721100,4256.5,13382.0,6517.5,2040.5,58467.5,30059.5,10000.0,1811.5,58473.5,-6.0,-0.010261058428176865
721200,4257.0,13382.5,6517.5,2040.5,58469.5,30057.0,9996.5,1815.0,58477.0,-7.5,-0.012825555346546506
721300,4257.5,13383.0,6517.0,2039.5,58475.0,30058.5,10001.0,1814.0,58479.0,-4.0,-0.006840062244566426
721400,4257.5,13384.5,6516.5,2040.0,58469.5,30054.0,10000.0,1813.5,58479.0,-9.5,-0.016245147830845262
721500,4257.5,13384.0,6518.0,2040.5,58476.5,30057.0,10000.0,1811.5,58483.0,-6.5,-0.011114340919583469
721600,4257.5,13384.0,6518.0,2041.0,58472.5,30057.5,10003.0,1812.0,58483.0,-10.5,-0.017953935331634835
721700,4257.5,13385.5,6518.0,2040.0,58470.5,30057.0,9998.5,1810.5,58484.5,-14.0,-0.023937966469748394
721800,4257.5,13385.5,6517.5,2040.0,58473.0,30056.5,10000.0,1810.5,58483.0,-10.0,-0.017098986030128414
721900,4257.5,13386.5,6517.0,2040.0,58468.5,30054.0,10003.0,1810.5,58482.5,-14.0,-0.023938785106655838
722000,4257.5,13385.5,6518.5,2040.5,58469.5,30054.5,10000.0,1811.5,58486.0,-16.5,-0.02821187976609787
722100,4257.5,13386.5,6519.0,2040.0,58472.0,30056.0,10001.5,1811.0,58488.5,-16.5,-0.028210673893158483
722200,4257.5,13385.5,6519.0,2040.5,58473.5,30058.5,10000.0,1812.5,58487.5,-14.0,-0.023936738619363112
722300,4257.5,13386.5,6520.5,2040.5,58479.5,30059.5,10000.0,1810.5,58493.0,-13.5,-0.0230796847486024
722400,4257.5,13386.5,6519.5,2040.5,58480.0,30054.0,10001.0,1811.5,58490.0,-10.0,-0.017096939647803042
722500,4257.5,13387.5,6521.5,2040.5,58489.5,30057.5,9997.0,1811.5,58497.0,-7.5,-0.012821170316426484
722600,4257.5,13388.5,6521.0,2040.5,58494.5,30061.5,10000.0,1814.5,58496.5,-2.0,-0.0034190079748361015
722700,4258.5,13389.5,6521.5,2040.5,58501.5,30065.5,10000.0,1813.5,58505.0,-3.5,-0.005982394667122468
722800,4258.5,13390.5,6522.0,2040.0,58502.5,30068.5,10000.0,1812.0,58507.5,-5.0,-0.008545912917147375
722900,4259.5,13390.0,6522.5,2039.5,58501.0,30069.0,9998.0,1812.5,58514.5,-13.5,-0.02307120457322544
723000,4259.5,13391.5,6522.5,2040.5,58501.5,30068.5,10000.0,1813.5,58516.0,-14.5,-0.024779547474195092
723100,4259.0,13393.5,6522.0,2041.0,58498.5,30064.0,10000.0,1815.5,58513.5,-15.0,-0.02563510984644569
723200,4259.0,13393.5,6522.5,2040.5,58503.0,30062.0,9997.0,1818.5,58515.0,-12.0,-0.020507562163547807
723300,4258.5,13394.5,6522.0,2041.0,58505.5,30062.5,10000.0,1820.5,58511.5,-6.0,-0.010254394435281953
723400,4259.0,13395.5,6521.5,2041.0,58509.0,30064.5,10000.0,1819.5,58514.0,-5.0,-0.008544963598455071
723500,4258.5,13391.5,6521.5,2041.0,58502.5,30064.0,10000.0,1821.5,58507.0,-4.5,-0.0076913873553591874
723600,4259.0,13389.5,6522.0,2041.5,58502.5,30065.0,10000.0,1822.5,58509.5,-7.0,-0.011963869115271879
723700,4258.5,13390.5,6522.0,2040.0,58498.5,30067.5,10001.0,1822.0,58507.5,-9.0,-0.015382643250865273
723800,4258.5,13388.5,6523.5,2041.0,58499.5,30067.5,10000.0,1823.5,58510.0,-10.5,-0.017945650316185266
723900,4258.5,13389.5,6523.0,2039.5,58504.5,30068.0,10003.5,1824.5,58509.5,-5.0,-0.008545620796622772
724000,4258.5,13390.0,6522.5,2041.5,58500.5,30068.5,10000.0,1824.5,58508.5,-8.0,-0.013673226967021886
724100,4258.5,13389.5,6522.0,2041.0,58499.5,30067.0,10001.5,1826.5,58506.5,-7.0,-0.01196448257885876
724200,4258.5,13390.5,6522.5,2040.5,58499.0,30071.5,10003.0,1825.0,58509.0,-10.0,-0.017091387649763284
724300,4258.5,13391.5,6522.0,2041.0,58502.5,30070.5,9999.0,1826.5,58508.5,-6.0,-0.010254920225266414
724400,4259.0,13391.5,6522.5,2041.0,58505.5,30075.0,10001.0,1825.5,58513.0,-7.5,-0.0128176644506349
724500,4258.5,13391.5,6522.5,2039.5,58506.5,30076.5,9998.0,1824.5,58510.0,-3.5,-0.005981883438728422
724600,4259.0,13392.5,6523.0,2041.0,58511.5,30080.0,9998.5,1825.5,58515.5,-4.0,-0.006835795643889226
724700,4259.0,13392.5,6522.5,2042.0,58513.5,30079.5,10000.0,1826.5,58514.0,-0.5,-0.000854496359845507
724800,4259.0,13393.0,6523.0,2041.5,58515.5,30079.5,9997.0,1827.5,58516.0,-0.5,-0.0008544671542825894
724900,4260.0,13394.0,6523.0,2041.5,58524.5,30082.0,10003.0,1825.5,58523.0,1.5,0.002563094851596808
725000,4259.5,13393.5,6524.0,2042.5,58522.5,30084.5,10000.0,1824.5,58522.5,0.0,0.0
725100,4259.5,13392.5,6524.5,2042.5,58525.5,30083.5,10001.0,1823.5,58523.0,2.5,0.004271824752661347
725200,4259.5,13393.5,6525.0,2041.0,58527.5,30084.5,10001.0,1822.0,58525.5,2.0,0.0034173138204714186
725300,4259.5,13394.5,6525.5,2041.0,58527.5,30088.0,10001.5,1824.5,58528.0,-0.5,-0.0008542919628212137
725400,4259.5,13394.5,6525.0,2041.0,58526.5,30089.0,10003.5,1824.0,58526.5,0.0,0.0
725500,4259.5,13392.5,6524.5,2041.0,58515.5,30086.5,10001.5,1825.5,58523.0,-7.5,-0.01281547425798404
725600,4259.5,13392.5,6524.0,2041.5,58518.5,30087.5,10003.0,1824.5,58521.5,-3.0,-0.0051263210956656955
725700,4259.5,13393.0,6524.5,2039.5,58522.0,30089.0,10000.0,1826.5,58523.5,-1.5,-0.0025630729535998363
725800,4259.0,13394.0,6525.0,2041.0,58522.5,30090.0,10000.0,1828.5,58523.0,-0.5,-0.0008543649505322694
725900,4259.0,13392.5,6525.0,2041.0,58527.5,30091.0,10000.0,1829.5,58521.5,6.0,0.010252642191331391
726000,4259.5,13393.0,6524.0,2041.0,58526.5,30095.5,10001.5,1830.5,58522.0,4.5,0.007689415946139914
726100,4259.5,13393.0,6523.5,2041.0,58522.5,30095.5,9997.0,1829.5,58520.5,2.0,0.0034176057962594306
726200,4259.5,13393.5,6524.0,2041.5,58519.5,30100.0,10001.0,1830.5,58522.5,-3.0,-0.0051262334999359225
726300,4259.5,13393.5,6524.0,2040.5,58523.5,30101.5,10000.0,1831.5,58522.5,1.0,0.0017087444999786406
726400,4259.5,13391.5,6524.0,2040.0,58522.5,30102.5,9999.0,1830.5,58520.5,2.0,0.0034176057962594306
726500,4259.5,13394.5,6524.0,2040.0,58532.5,30101.5,10000.0,1836.0,58523.5,9.0,0.015378437721599015
726600,4259.5,13394.5,6524.5,2041.0,58527.5,30103.0,10003.0,1834.5,58525.0,2.5,0.004271678769756514
726700,4259.5,13393.0,6524.0,2041.0,58524.0,30101.0,9997.0,1835.5,58522.0,2.0,0.0034175181982844063
726800,4259.5,13392.5,6523.5,2039.5,58517.5,30096.5,9998.0,1835.5,58520.0,-2.5,-0.0042720437457279565
726900,4259.5,13392.5,6524.0,2041.5,58516.5,30097.0,9998.5,1836.5,58521.5,-5.0,-0.00854386849277616
727000,4259.5,13393.0,6523.0,2040.5,58510.5,30096.5,10003.0,1837.5,58519.0,-8.5,-0.0145251969445821
727100,4259.5,13393.5,6523.5,2040.5,58508.5,30099.5,10003.5,1838.5,58521.0,-12.5,-0.021359853727721673
727200,4259.5,13394.0,6523.0,2040.5,58510.5,30101.5,9997.0,1838.5,58520.0,-9.5,-0.016233766233766232
727300,4259.5,13393.5,6523.0,2040.0,58509.5,30102.5,10000.0,1839.0,58519.5,-10.0,-0.01708832098702142
727400,4259.0,13394.0,6522.5,2040.0,58512.5,30100.5,10000.0,1838.0,58515.5,-3.0,-0.00512684673291692
727500,4259.5,13393.0,6522.5,2039.5,58508.5,30098.5,10000.0,1839.5,58517.5,-9.0,-0.015380014525569275
727600,4259.5,13393.0,6522.5,2040.5,58506.5,30096.5,10000.0,1839.5,58517.5,-11.0,-0.018797795531251334
727700,4259.5,13393.5,6522.5,2040.5,58509.5,30095.5,10003.0,1841.5,58518.0,-8.5,-0.014525445162172324
727800,4259.0,13393.5,6522.0,2040.5,58508.5,30093.0,10000.0,1842.5,58513.5,-5.0,-0.008545036615481899
727900,4259.0,13396.5,6522.0,2040.5,58511.5,30093.5,10000.0,1845.5,58516.5,-5.0,-0.008544598532037973
728000,4258.5,13396.5,6522.0,2040.5,58509.5,30094.0,10000.0,1840.0,58513.5,-4.0,-0.006836029292385518
728100,4258.5,13397.0,6522.0,2040.5,58505.5,30091.0,10000.0,1842.0,58514.0,-8.5,-0.014526438117373619
728200,4258.5,13396.5,6522.0,2040.5,58506.0,30093.5,10000.0,1838.5,58513.5,-7.5,-0.012817554923222845
728300,4257.5,13396.5,6522.0,2040.5,58504.0,30091.0,10000.0,1838.5,58507.5,-3.5,-0.005982139042003162
728400,4257.5,13397.5,6521.0,2040.5,58503.5,30090.0,10002.0,1837.5,58505.5,-2.0,-0.0034184820230576613
728500,4257.5,13397.5,6521.0,2041.5,58503.0,30087.5,9999.0,1839.5,58505.5,-2.5,-0.004273102528822076
728600,4257.5,13398.5,6521.0,2041.0,58509.0,30087.0,10000.0,1839.0,58506.5,2.5,0.004273029492449557
728700,4257.5,13398.0,6519.5,2040.0,58508.5,30085.0,9996.5,1838.0,58501.5,7.0,0.011965505157987402
728800,4258.0,13398.0,6519.0,2041.0,58510.0,30085.0,10000.0,1839.5,58503.0,7.0,0.011965198365895765
728900,4258.5,13397.5,6517.5,2040.0,58510.5,30085.0,10000.0,1840.0,58501.0,9.5,0.016239038648911984
729000,4258.0,13398.5,6518.0,2041.0,58512.5,30083.5,10000.0,1840.5,58500.5,12.0,0.020512645191066742
729100,4258.0,13395.5,6518.0,2041.0,58505.5,30081.0,10000.0,1839.5,58497.5,8.0,0.013675798111030386
729200,4257.5,13395.5,6517.5,2042.5,58500.5,30079.0,10000.0,1841.5,58493.0,7.5,0.012822047082556886
729300,4257.5,13396.5,6517.0,2041.5,58505.0,30076.0,10000.0,1839.5,58492.5,12.5,0.021370261144591188
729400,4257.5,13396.5,6517.0,2041.5,58504.5,30073.5,9997.0,1839.0,58492.5,12.0,0.02051545069880754
729500,4257.5,13395.5,6517.5,2041.0,58505.5,30069.5,9999.0,1836.0,58493.0,12.5,0.021370078470928144
729600,4257.5,13394.5,6516.5,2041.5,58502.5,30066.0,10003.5,1840.0,58489.0,13.5,0.02308126314349707
729700,4257.5,13394.5,6516.5,2041.5,58500.5,30070.5,10000.0,1840.5,58489.0,11.5,0.019661816751867872
729800,4257.5,13391.5,6517.0,2041.0,58496.5,30069.0,10000.0,1842.0,58487.5,9.0,0.015387903398162
729900,4257.5,13394.5,6517.5,2041.0,58502.5,30069.5,9997.0,1840.0,58492.0,10.5,0.017951172809956915
730000,4258.5,13395.0,6517.5,2041.5,58502.5,30072.0,10000.0,1838.5,58498.5,4.0,0.006837782165354667
730100,4258.5,13394.0,6518.0,2041.5,58506.5,30072.5,9997.0,1837.5,58499.0,7.5,0.012820731978324416
730200,4258.5,13394.0,6519.0,2041.5,58513.0,30076.5,10000.0,1836.5,58502.0,11.0,0.018802775973470992
730300,4258.5,13394.0,6519.5,2039.5,58520.5,30078.5,9997.0,1832.5,58503.5,17.0,0.029058090541591527
730400,4259.0,13394.5,6519.0,2040.5,58514.5,30074.5,10001.0,1832.0,58505.5,9.0,0.015383169103759477
730500,4259.0,13393.5,6519.5,2041.5,58515.0,30077.0,10000.0,1834.5,58506.0,9.0,0.01538303763716542
730600,4259.5,13394.0,6520.0,2042.5,58522.5,30082.0,10000.0,1836.5,58511.0,11.5,0.019654423954470097
730700,4259.5,13395.5,6519.0,2042.5,58522.5,30077.0,9996.5,1836.5,58509.5,13.0,0.022218614071219205
730800,4259.5,13395.0,6519.5,2041.5,58523.5,30075.5,10000.0,1833.5,58510.5,13.0,0.022218234334008425
730900,4259.5,13393.5,6520.5,2042.5,58521.5,30078.0,10000.0,1833.5,58512.0,9.5,0.01623598578069456
731000,4259.0,13392.5,6521.5,2041.5,58525.5,30079.5,10003.0,1829.5,58511.0,14.5,0.024781664986070994
731100,4258.5,13394.0,6521.5,2041.5,58533.5,30078.5,9997.0,1830.5,58509.5,24.0,0.0410189798237893
731200,4258.5,13394.5,6522.0,2041.5,58534.5,30079.0,10000.0,1831.5,58511.5,23.0,0.03930851200191415
731300,4258.5,13393.5,6522.0,2041.5,58535.5,30080.0,10000.0,1831.5,58510.5,25.0,0.042727373719246974
731400,4258.5,13393.5,6522.0,2041.0,58530.5,30081.5,10000.0,1830.5,58510.5,20.0,0.03418189897539758
731500,4258.5,13391.5,6522.5,2041.5,58532.5,30081.5,10000.0,1832.5,58510.0,22.5,0.038454964963254144
731600,4258.5,13391.5,6523.0,2041.5,58533.5,30084.5,10000.0,1832.0,58511.5,22.0,0.037599446262700495
731700,4258.5,13392.0,6523.0,2041.5,58527.0,30082.0,10000.0,1832.5,58512.0,15.0,0.025635767022149304
731800,4258.5,13391.0,6522.5,2041.5,58527.5,30082.5,10003.0,1828.5,58509.5,18.0,0.030764234867841973
731900,4258.5,13391.5,6523.5,2041.5,58532.5,30088.5,10000.0,1830.5,58513.0,19.5,0.033325927571650746
732000,4258.5,13391.5,6523.0,2040.5,58533.5,30086.0,10000.0,1831.0,58511.5,22.0,0.037599446262700495
732100,4258.5,13393.0,6522.0,2041.5,58531.5,30085.0,10000.0,1830.5,58510.0,21.5,0.036745855409331736
732200,4258.5,13393.5,6522.0,2040.5,58533.5,30086.5,9999.0,1830.5,58510.5,23.0,0.03930918382170722
732300,4258.5,13394.5,6521.5,2040.0,58528.5,30084.5,10000.0,1828.0,58510.0,18.5,0.03161852674756452
732400,4258.5,13394.5,6521.0,2039.5,58528.5,30085.0,10003.5,1827.5,58508.5,20.0,0.03418306741755472
732500,4258.5,13394.5,6522.0,2040.0,58534.5,30086.5,10000.0,1829.0,58511.5,23.0,0.03930851200191415
732600,4258.5,13395.5,6522.0,2041.0,58538.5,30084.0,10000.0,1829.5,58512.5,26.0,0.04443494979705191
732700,4258.5,13395.5,6522.0,2042.0,58541.5,30081.5,10001.0,1831.0,58512.5,29.0,0.04956205938901944
732800,4258.5,13394.5,6522.0,2042.5,58534.0,30078.5,9999.0,1831.5,58511.5,22.5,0.038453979132307324
732900,4258.5,13395.5,6522.0,2041.0,58535.5,30081.0,10000.0,1830.5,58512.5,23.0,0.039307840205084384
733000,4258.5,13394.5,6522.0,2041.5,58536.5,30083.5,9999.0,1830.0,58511.5,25.0,0.04272664348034147
733100,4258.5,13391.0,6522.5,2041.0,58535.5,30082.5,10001.0,1828.5,58509.5,26.0,0.04443722814243841
733200,4258.5,13391.0,6521.5,2040.0,58534.5,30082.5,9998.0,1825.5,58506.5,28.0,0.04785793031543504
733300,4258.5,13390.0,6522.5,2041.0,58530.5,30083.0,10000.0,1826.5,58508.5,22.0,0.03760137415931018
733400,4258.5,13388.5,6521.5,2041.5,58521.5,30079.5,10003.0,1828.5,58504.0,17.5,0.02991248461643648
733500,4258.5,13388.5,6521.0,2040.0,58523.5,30083.5,10000.0,1828.0,58502.5,21.0,0.03589590188453485
733600,4258.0,13388.5,6521.0,2040.5,58527.5,30083.5,10000.0,1828.5,58499.5,28.0,0.047863656954332943
733700,4258.0,13388.0,6520.5,2041.0,58526.5,30081.0,10000.0,1829.5,58497.5,29.0,0.04957476815248515
733800,4258.0,13388.0,6521.0,2041.5,58530.5,30080.5,10000.0,1830.5,58499.0,31.5,0.05384707430896255
733900,4258.0,13387.5,6521.0,2040.5,58534.5,30082.5,9999.0,1830.5,58498.5,36.0,0.061540039488192005
734000,4258.0,13386.5,6521.0,2040.5,58531.5,30080.5,10001.0,1829.5,58497.5,34.0,0.05812214197187914
734100,4258.0,13386.5,6521.0,2040.5,58531.5,30080.5,9999.0,1828.5,58497.5,34.0,0.05812214197187914
734200,4257.5,13388.0,6521.0,2040.5,58532.5,30077.0,10000.0,1831.5,58496.0,36.5,0.06239742888402626
734300,4257.5,13388.5,6521.0,2040.5,58532.5,30076.5,10000.0,1830.5,58496.5,36.0,0.06154214354704982
734400,4257.0,13389.0,6521.5,2040.5,58535.5,30076.0,9998.5,1830.0,58495.5,40.0,0.06838132847825901
734500,4257.0,13388.5,6521.0,2040.5,58528.5,30071.5,10000.0,1832.5,58493.5,35.0,0.059835708241086624
734600,4257.0,13387.5,6523.0,2040.5,58533.5,30075.5,10000.0,1829.0,58498.5,35.0,0.05983059394685334
734700,4257.0,13387.5,6522.5,2041.5,58535.5,30073.5,10000.0,1831.0,58497.0,38.5,0.06581534095765595
734800,4257.0,13388.5,6522.5,2041.5,58535.5,30073.0,10000.0,1832.0,58498.0,37.5,0.06410475571814421
734900,4257.0,13387.5,6522.0,2040.5,58536.5,30070.5,9999.0,1828.5,58495.5,41.0,0.07009086169021549
735000,4256.5,13387.5,6521.5,2040.5,58532.0,30068.0,10000.0,1828.5,58491.0,41.0,0.07009625412456617
735100,4257.5,13387.5,6521.0,2040.0,58528.5,30072.0,9998.5,1826.5,58495.5,33.0,0.05641459599456368
735200,4257.5,13387.0,6521.5,2040.5,58525.5,30072.0,10000.0,1825.5,58496.5,29.0,0.049575615635123464
735300,4257.0,13386.5,6521.0,2041.5,58519.5,30071.5,10000.0,1826.0,58491.5,28.0,0.04787020336288179
735400,4257.5,13387.0,6520.5,2040.5,58521.5,30072.5,10000.0,1824.5,58493.5,28.0,0.0478685665928693
735500,4257.5,13386.5,6520.0,2040.5,58522.0,30072.0,10000.0,1823.5,58491.5,30.5,0.05214432866313908
735600,4257.5,13386.5,6521.0,2040.5,58519.5,30072.5,10001.0,1821.5,58494.5,25.0,0.042739060937353086
735700,4257.5,13386.5,6520.5,2041.0,58516.5,30072.0,10002.5,1823.5,58493.0,23.5,0.04017574752534492
735800,4257.5,13384.5,6521.0,2040.5,58513.5,30072.5,10000.0,1823.5,58492.5,21.0,0.03590203872291319
735900,4257.5,13384.5,6521.0,2041.5,58510.5,30074.0,10000.0,1823.5,58492.5,18.0,0.03077317604821131
736000,4257.5,13385.5,6521.0,2040.5,58505.5,30072.0,10000.0,1823.5,58493.5,12.0,0.020515099968372554
736100,4257.5,13386.5,6522.0,2040.5,58510.5,30072.5,10000.0,1823.5,58497.5,13.0,0.022223171930424376
736200,4257.0,13388.5,6522.0,2040.5,58511.5,30071.5,10000.0,1824.5,58496.5,15.0,0.02564255981127076
736300,4256.5,13389.5,6522.0,2040.5,58509.5,30068.0,10000.0,1823.5,58494.5,15.0,0.02564343656241185
736400,4256.5,13389.0,6522.0,2040.5,58508.0,30068.5,10001.0,1823.5,58494.0,14.0,0.02393407870892741
736500,4256.0,13390.0,6522.5,2040.5,58505.5,30069.5,9996.5,1821.5,58493.5,12.0,0.020515099968372554
736600,4256.0,13389.5,6521.5,2041.0,58503.5,30065.5,9999.0,1823.0,58490.0,13.5,0.023080868524534108
736700,4256.0,13386.5,6522.0,2040.5,58498.5,30066.0,10001.0,1821.5,58488.5,10.0,0.017097378117065746
736800,4256.5,13384.5,6521.5,2040.5,58495.0,30066.5,9999.0,1822.5,58488.0,7.0,0.011968266994939133
736900,4256.5,13386.0,6523.0,2040.5,58499.5,30066.0,9998.5,1823.5,58494.0,5.5,0.009402673778507198
737000,4255.5,13385.5,6523.0,2040.5,58498.5,30066.5,9999.0,1821.5,58487.5,11.0,0.018807437486642445
737100,4255.5,13384.0,6523.0,2040.5,58498.0,30067.0,10001.0,1822.5,58486.0,12.0,0.020517730738980267
737200,4256.0,13383.5,6523.0,2040.5,58505.5,30068.5,10000.0,1823.5,58488.5,17.0,0.02906554279901177
737300,4256.0,13384.0,6523.5,2040.0,58503.5,30071.0,10000.0,1822.0,58490.5,13.0,0.02222583154529368
737400,4256.0,13384.5,6523.0,2040.5,58507.5,30072.5,10000.0,1825.5,58489.5,18.0,0.030774754443105172
737500,4256.0,13385.5,6522.5,2041.0,58508.5,30074.5,10003.0,1825.0,58489.0,19.5,0.033339602318384655
737600,4256.0,13385.5,6522.5,2040.5,58504.5,30072.5,10000.0,1824.5,58489.0,15.5,0.026500709535126264
737700,4256.0,13386.5,6522.0,2040.5,58505.5,30070.0,9996.5,1824.0,58488.5,17.0,0.02906554279901177
737800,4255.5,13386.5,6521.5,2040.5,58500.5,30070.0,9999.0,1823.0,58484.0,16.5,0.028212844538677246
737900,4255.5,13385.5,6522.0,2040.5,58503.5,30072.5,10000.0,1823.5,58484.5,19.0,0.03248724020894425
738000,4256.0,13383.5,6521.5,2040.5,58500.0,30070.0,9999.0,1822.5,58484.0,16.0,0.027357909855687028
738100,4256.0,13384.5,6521.5,2040.5,58493.5,30071.0,10000.0,1823.5,58485.0,8.5,0.014533641104556724
738200,4256.0,13383.5,6521.5,2041.5,58497.5,30069.5,10000.0,1823.5,58484.0,13.5,0.023083236440735927
738300,4255.5,13383.5,6521.5,2040.5,58499.5,30066.5,10000.0,1822.5,58481.0,18.5,0.031634205981429867
738400,4256.0,13381.5,6521.0,2040.0,58490.5,30062.5,10000.0,1821.5,58480.5,10.0,0.017099716999683656
738500,4255.5,13381.5,6520.5,2040.5,58488.0,30063.5,9997.0,1821.5,58476.0,12.0,0.020521239482864766
738600,4255.5,13381.0,6520.5,2040.5,58485.5,30061.5,9999.0,1824.5,58475.5,10.0,0.01710117912630076
738700,4255.5,13382.5,6520.0,2040.0,58485.5,30060.5,10000.0,1822.5,58475.5,10.0,0.01710117912630076
738800,4255.5,13377.5,6519.5,2040.0,58482.5,30059.5,9999.0,1823.0,58469.0,13.5,0.023089158357420172
738900,4255.5,13376.5,6520.0,2041.5,58484.5,30061.0,10000.0,1824.5,58469.5,15.0,0.025654401012493694
739000,4255.5,13379.5,6520.0,2040.0,58490.5,30061.0,10000.0,1824.0,58472.5,18.0,0.03078370174013425
739100,4255.5,13380.5,6519.5,2040.5,58485.5,30057.5,10000.0,1824.5,58472.0,13.5,0.023087973731016554
739200,4255.5,13380.5,6518.5,2040.5,58487.5,30057.5,9997.0,1825.5,58469.0,18.5,0.03164069848979801
739300,4255.5,13381.0,6518.5,2039.5,58488.0,30057.5,9999.0,1823.5,58469.5,18.5,0.031640427915408886
739400,4255.5,13382.0,6518.5,2040.5,58487.5,30058.5,10000.0,1824.5,58470.5,17.0,0.02907449055506623
739500,4255.5,13381.5,6519.0,2041.5,58490.5,30061.5,10003.0,1825.5,58471.5,19.0,0.03249446311450878
739600,4255.5,13382.5,6518.5,2040.5,58483.5,30058.5,10000.0,1825.5,58471.0,12.5,0.02137811906757196
739700,4255.5,13382.0,6518.5,2040.5,58485.5,30059.5,10003.0,1825.5,58470.5,15.0,0.0256539622544702
739800,4255.5,13383.5,6520.0,2040.5,58491.5,30062.0,10000.0,1825.5,58476.5,15.0,0.025651330021461614
739900,4255.5,13382.5,6520.5,2040.0,58494.5,30064.5,10000.0,1825.0,58477.0,17.5,0.029926295808608516
740000,4255.5,13380.5,6521.0,2040.5,58498.5,30065.5,10003.0,1824.5,58476.5,22.0,0.0376219506981437
740100,4255.5,13380.0,6520.5,2040.5,58492.0,30063.5,10000.0,1824.5,58474.5,17.5,0.029927575267851798
740200,4255.5,13379.5,6520.5,2040.5,58497.0,30063.5,10003.0,1823.5,58474.0,23.0,0.03933372097000376
740300,4255.5,13378.5,6520.5,2040.0,58497.0,30061.0,10000.0,1822.5,58473.0,24.0,0.04104458468010877
740400,4255.5,13378.5,6520.0,2040.5,58497.5,30064.5,10000.0,1821.5,58471.5,26.0,0.04446610741985412
740500,4255.5,13377.5,6520.5,2040.0,58498.5,30061.5,10000.0,1823.5,58472.0,26.5,0.045320837323847306
740600,4255.5,13377.5,6520.5,2040.0,58500.5,30063.0,10001.5,1822.5,58472.0,28.5,0.04874127787659051
740700,4255.5,13377.0,6520.5,2040.0,58492.5,30063.0,10000.0,1822.0,58471.5,21.0,0.035914932916036015
740800,4255.5,13377.5,6521.0,2040.5,58490.5,30063.5,10000.0,1822.5,58473.5,17.0,0.029072998879834458
740900,4255.5,13378.5,6521.5,2038.5,58490.5,30063.5,10003.5,1822.5,58476.0,14.5,0.02479649770846159
741000,4255.0,13378.0,6521.5,2040.0,58488.5,30064.5,10000.0,1822.5,58472.5,16.0,0.027363290435674887
741100,4255.0,13380.5,6521.5,2041.0,58488.0,30063.0,10001.0,1820.5,58475.0,13.0,0.022231722958529286
741200,4255.0,13380.5,6520.5,2041.5,58486.0,30063.0,10003.0,1821.5,58472.0,14.0,0.023943083869202353
741300,4254.5,13379.5,6520.5,2038.5,58486.5,30062.5,10000.0,1821.5,58468.0,18.5,0.03164123965245946
741400,4254.5,13378.0,6521.0,2041.0,58490.5,30062.5,10002.5,1822.0,58468.0,22.5,0.038482588766504754
741500,4254.5,13377.5,6520.0,2039.5,58488.5,30061.0,9996.5,1820.5,58464.5,24.0,0.04105055204440301
741600,4255.5,13376.0,6521.0,2040.0,58492.0,30062.5,10002.0,1823.0,58472.0,20.0,0.03420440552743193
741700,4255.5,13379.5,6521.0,2039.0,58496.5,30064.5,9999.0,1820.0,58475.5,21.0,0.03591247616523159
741800,4255.0,13379.5,6520.5,2038.5,58495.0,30064.5,9997.0,1818.5,58471.0,24.0,0.04104598860973816
741900,4255.0,13378.5,6520.0,2039.5,58493.0,30061.5,10000.0,1820.5,58468.5,24.5,0.04190290498302505
742000,4254.5,13380.5,6520.5,2039.5,58490.0,30058.0,10001.0,1821.5,58469.0,21.0,0.03591646855598693
742100,4254.5,13380.0,6520.5,2039.5,58493.5,30057.5,10003.0,1822.5,58468.5,25.0,0.04275806630920923
742200,4254.5,13380.5,6520.0,2039.5,58494.5,30054.0,10000.0,1821.5,58467.5,27.0,0.046179501432419716
742300,4254.5,13382.5,6520.0,2039.5,58495.5,30054.5,10001.0,1821.5,58469.5,26.0,0.04446762842165574
742400,4254.5,13381.0,6520.5,2038.5,58496.5,30054.5,10000.0,1821.5,58469.5,27.0,0.04617792182248864
742500,4254.5,13380.5,6521.0,2038.5,58499.5,30056.0,10000.0,1820.5,58470.5,29.0,0.049597660358642395
742600,4254.5,13380.5,6521.5,2038.0,58501.5,30055.5,10000.0,1821.0,58472.0,29.5,0.0504514981529621
742700,4256.5,13379.5,6521.0,2039.0,58504.5,30062.5,9997.0,1821.5,58481.5,23.0,0.039328676590032745
